LOC,NOM_LOC,AGEB,MZA,CVE_MZA1,VPH_C_ELEC,VPH_AEASP,VPH_DRENAJ,VPH_C_SERV
0001,Venustiano Carranza,0899,013,00010899013,21,21,21,21
0001,Venustiano Carranza,0899,014,00010899014,17,17,17,17
0001,Venustiano Carranza,0899,015,00010899015,41,41,41,41
0001,Venustiano Carranza,0899,016,00010899016,5,5,5,5
0001,Venustiano Carranza,0899,017,00010899017,5,5,5,5
0001,Venustiano Carranza,0899,018,00010899018,4,4,4,4
0001,Venustiano Carranza,0899,019,00010899019,3,3,3,3
0001,Venustiano Carranza,0899,020,00010899020,4,4,4,4
0001,Venustiano Carranza,0899,021,00010899021,15,15,15,15
0001,Venustiano Carranza,0899,022,00010899022,15,15,15,15
0001,Venustiano Carranza,0899,023,00010899023,8,8,8,8
0001,Venustiano Carranza,0899,024,00010899024,*,*,*,*
0001,Venustiano Carranza,0899,025,00010899025,5,5,5,5
0001,Venustiano Carranza,0899,026,00010899026,5,5,5,5
0001,Venustiano Carranza,0899,027,00010899027,6,6,6,6
0001,Venustiano Carranza,0899,028,00010899028,7,7,7,7
0001,Venustiano Carranza,0899,029,00010899029,11,11,11,11
0001,Venustiano Carranza,0899,030,00010899030,7,7,7,7
0001,Venustiano Carranza,0899,031,00010899031,6,6,6,6
0001,Venustiano Carranza,0899,032,00010899032,7,7,7,7
0001,Venustiano Carranza,0901,001,00010901001,33,33,33,33
0001,Venustiano Carranza,0901,002,00010901002,32,32,32,32
0001,Venustiano Carranza,0901,003,00010901003,31,31,31,31
0001,Venustiano Carranza,0901,004,00010901004,30,29,29,29
0001,Venustiano Carranza,0901,005,00010901005,44,44,44,44
0001,Venustiano Carranza,0901,006,00010901006,22,21,21,20
0001,Venustiano Carranza,0901,007,00010901007,23,23,23,23
0001,Venustiano Carranza,0901,008,00010901008,20,20,20,20
0001,Venustiano Carranza,0901,009,00010901009,33,33,33,33
0001,Venustiano Carranza,0901,010,00010901010,16,16,16,16
0001,Venustiano Carranza,0901,011,00010901011,68,68,68,68
0001,Venustiano Carranza,0901,012,00010901012,28,27,28,27
0001,Venustiano Carranza,0901,013,00010901013,24,24,24,24
0001,Venustiano Carranza,0901,014,00010901014,14,14,14,14
0001,Venustiano Carranza,0916,001,00010916001,11,11,11,11
0001,Venustiano Carranza,0916,002,00010916002,10,10,10,10
0001,Venustiano Carranza,0916,003,00010916003,7,7,7,7
0001,Venustiano Carranza,0916,004,00010916004,11,11,11,11
0001,Venustiano Carranza,0916,005,00010916005,6,6,6,6
0001,Venustiano Carranza,0916,006,00010916006,6,6,6,6
0001,Venustiano Carranza,0916,007,00010916007,0,0,0,0
0001,Venustiano Carranza,0916,008,00010916008,35,35,35,35
0001,Venustiano Carranza,0916,009,00010916009,13,13,13,13
0001,Venustiano Carranza,0916,010,00010916010,5,5,5,5
0001,Venustiano Carranza,0916,011,00010916011,22,22,22,22
0001,Venustiano Carranza,0916,012,00010916012,24,24,24,24
0001,Venustiano Carranza,0916,013,00010916013,11,11,11,11
0001,Venustiano Carranza,0916,014,00010916014,15,15,15,15
0001,Venustiano Carranza,0916,015,00010916015,18,18,18,18
0001,Venustiano Carranza,0916,016,00010916016,33,33,33,33
0001,Venustiano Carranza,0916,017,00010916017,19,19,19,19
0001,Venustiano Carranza,0916,018,00010916018,26,26,26,26
0001,Venustiano Carranza,0916,019,00010916019,0,0,0,0
0001,Venustiano Carranza,0916,020,00010916020,49,48,49,48
0001,Venustiano Carranza,0916,021,00010916021,18,18,18,18
0001,Venustiano Carranza,0916,022,00010916022,18,18,18,18
0001,Venustiano Carranza,0916,024,00010916024,21,21,21,21
0001,Venustiano Carranza,0916,025,00010916025,15,15,15,15
0001,Venustiano Carranza,0916,026,00010916026,9,9,9,9
0001,Venustiano Carranza,0916,027,00010916027,8,8,8,8
0001,Venustiano Carranza,0916,028,00010916028,11,11,11,11
0001,Venustiano Carranza,0916,029,00010916029,12,12,12,12
0001,Venustiano Carranza,0916,031,00010916031,9,9,9,9
0001,Venustiano Carranza,0916,032,00010916032,11,11,11,11
0001,Venustiano Carranza,0916,033,00010916033,6,6,6,6
0001,Venustiano Carranza,0916,034,00010916034,6,6,6,6
0001,Venustiano Carranza,0916,037,00010916037,0,0,0,0
0001,Venustiano Carranza,0916,038,00010916038,12,12,11,11
0001,Venustiano Carranza,0920,001,00010920001,*,*,*,*
0001,Venustiano Carranza,0920,002,00010920002,44,44,44,44
0001,Venustiano Carranza,0935,001,00010935001,23,23,23,23
0001,Venustiano Carranza,0935,002,00010935002,30,30,30,30
0001,Venustiano Carranza,0935,003,00010935003,40,40,40,40
0001,Venustiano Carranza,0935,004,00010935004,15,15,15,15
0001,Venustiano Carranza,0935,005,00010935005,32,32,32,32
0001,Venustiano Carranza,0935,006,00010935006,*,*,*,*
0001,Venustiano Carranza,0935,007,00010935007,12,12,12,12
0001,Venustiano Carranza,0935,008,00010935008,16,16,16,16
0001,Venustiano Carranza,0935,010,00010935010,13,13,13,13
0001,Venustiano Carranza,0935,011,00010935011,39,39,39,39
0001,Venustiano Carranza,0935,012,00010935012,61,61,61,61
0001,Venustiano Carranza,0935,013,00010935013,15,15,15,15
0001,Venustiano Carranza,0935,014,00010935014,53,53,53,53
0001,Venustiano Carranza,0935,015,00010935015,33,31,33,33
0001,Venustiano Carranza,0935,016,00010935016,23,23,23,23
0001,Venustiano Carranza,0935,017,00010935017,56,56,56,56
0001,Venustiano Carranza,0935,018,00010935018,41,41,41,41
0001,Venustiano Carranza,0935,019,00010935019,30,30,30,30
0001,Venustiano Carranza,0935,020,00010935020,42,42,42,42
0001,Venustiano Carranza,0935,021,00010935021,55,55,55,55
0001,Venustiano Carranza,0935,022,00010935022,15,15,15,15
0001,Venustiano Carranza,0935,023,00010935023,15,15,15,15
0001,Venustiano Carranza,0935,024,00010935024,16,16,16,16
0001,Venustiano Carranza,0935,025,00010935025,16,16,16,16
0001,Venustiano Carranza,0935,026,00010935026,15,15,15,15
0001,Venustiano Carranza,0935,027,00010935027,13,13,13,13
0001,Venustiano Carranza,0935,028,00010935028,61,61,61,61
0001,Venustiano Carranza,0935,029,00010935029,27,26,27,27
0001,Venustiano Carranza,0935,030,00010935030,41,41,41,41
0001,Venustiano Carranza,0935,031,00010935031,30,30,30,30
0001,Venustiano Carranza,0935,032,00010935032,49,49,49,49
0001,Venustiano Carranza,0935,033,00010935033,58,58,58,58
0001,Venustiano Carranza,0935,034,00010935034,22,22,22,22
0001,Venustiano Carranza,0935,035,00010935035,24,24,24,24
0001,Venustiano Carranza,0935,036,00010935036,24,24,24,24
0001,Venustiano Carranza,0935,037,00010935037,35,35,35,35
0001,Venustiano Carranza,0935,038,00010935038,16,16,16,16
0001,Venustiano Carranza,0935,059,00010935059,56,56,56,56
0001,Venustiano Carranza,0935,060,00010935060,0,0,0,0
0001,Venustiano Carranza,0935,061,00010935061,0,0,0,0
0001,Venustiano Carranza,094A,001,0001094A001,44,44,44,44
0001,Venustiano Carranza,094A,002,0001094A002,29,29,29,29
0001,Venustiano Carranza,094A,003,0001094A003,28,28,28,28
0001,Venustiano Carranza,094A,004,0001094A004,56,56,56,56
0001,Venustiano Carranza,094A,005,0001094A005,15,15,15,15
0001,Venustiano Carranza,094A,006,0001094A006,21,21,21,21
0001,Venustiano Carranza,094A,007,0001094A007,21,21,21,21
0001,Venustiano Carranza,094A,008,0001094A008,24,24,24,24
0001,Venustiano Carranza,094A,009,0001094A009,16,16,16,16
0001,Venustiano Carranza,094A,010,0001094A010,26,26,26,26
0001,Venustiano Carranza,094A,011,0001094A011,22,22,22,22
0001,Venustiano Carranza,094A,012,0001094A012,28,28,28,28
0001,Venustiano Carranza,094A,013,0001094A013,16,16,16,16
0001,Venustiano Carranza,094A,014,0001094A014,21,21,21,21
0001,Venustiano Carranza,094A,015,0001094A015,55,55,55,55
0001,Venustiano Carranza,094A,016,0001094A016,0,0,0,0
0001,Venustiano Carranza,094A,017,0001094A017,*,*,*,*
0001,Venustiano Carranza,094A,018,0001094A018,4,4,4,4
0001,Venustiano Carranza,094A,019,0001094A019,0,0,0,0
0001,Venustiano Carranza,0954,001,00010954001,25,25,25,25
0001,Venustiano Carranza,0954,002,00010954002,30,30,30,30
0001,Venustiano Carranza,0954,003,00010954003,23,23,23,23
0001,Venustiano Carranza,0954,004,00010954004,18,18,18,18
0001,Venustiano Carranza,0954,005,00010954005,19,19,19,19
0001,Venustiano Carranza,0954,006,00010954006,33,33,33,33
0001,Venustiano Carranza,0954,007,00010954007,13,13,13,13
0001,Venustiano Carranza,0954,008,00010954008,8,8,8,8
0001,Venustiano Carranza,0954,009,00010954009,7,7,7,7
0001,Venustiano Carranza,0954,010,00010954010,6,6,6,6
0001,Venustiano Carranza,0954,011,00010954011,10,10,10,10
0001,Venustiano Carranza,0954,012,00010954012,9,9,9,9
0001,Venustiano Carranza,0954,013,00010954013,12,12,12,12
0001,Venustiano Carranza,0954,014,00010954014,*,*,*,*
0001,Venustiano Carranza,0954,015,00010954015,10,10,10,10
0001,Venustiano Carranza,0954,016,00010954016,9,9,9,9
0001,Venustiano Carranza,0954,017,00010954017,10,10,10,10
0001,Venustiano Carranza,0954,018,00010954018,8,8,8,8
0001,Venustiano Carranza,0954,019,00010954019,8,8,8,8
0001,Venustiano Carranza,0954,020,00010954020,9,9,9,9
0001,Venustiano Carranza,0954,021,00010954021,18,18,18,18
0001,Venustiano Carranza,0954,022,00010954022,0,0,0,0
0001,Venustiano Carranza,0954,023,00010954023,6,6,6,6
0001,Venustiano Carranza,0969,001,00010969001,12,12,12,12
0001,Venustiano Carranza,0969,003,00010969003,26,26,26,26
0001,Venustiano Carranza,0969,004,00010969004,24,24,24,24
0001,Venustiano Carranza,0969,005,00010969005,14,14,14,14
0001,Venustiano Carranza,0969,006,00010969006,8,8,8,8
0001,Venustiano Carranza,0969,007,00010969007,11,11,11,11
0001,Venustiano Carranza,0969,008,00010969008,29,29,29,29
0001,Venustiano Carranza,0969,009,00010969009,21,21,21,21
0001,Venustiano Carranza,0969,010,00010969010,20,20,20,20
0001,Venustiano Carranza,0969,011,00010969011,3,3,3,3
0001,Venustiano Carranza,0973,001,00010973001,7,7,7,7
0001,Venustiano Carranza,0973,002,00010973002,30,30,30,30
0001,Venustiano Carranza,0973,003,00010973003,50,50,50,50
0001,Venustiano Carranza,0973,004,00010973004,3,3,3,3
0001,Venustiano Carranza,0973,005,00010973005,6,6,6,6
0001,Venustiano Carranza,0973,006,00010973006,67,67,67,67
0001,Venustiano Carranza,0973,009,00010973009,20,20,20,20
0001,Venustiano Carranza,0973,010,00010973010,16,16,16,16
0001,Venustiano Carranza,0973,012,00010973012,18,18,18,18
0001,Venustiano Carranza,0973,013,00010973013,22,22,22,22
0001,Venustiano Carranza,0973,014,00010973014,23,23,23,23
0001,Venustiano Carranza,0973,015,00010973015,8,8,8,8
0001,Venustiano Carranza,0973,016,00010973016,10,10,10,10
0001,Venustiano Carranza,0973,017,00010973017,8,8,8,8
0001,Venustiano Carranza,0973,018,00010973018,10,10,10,10
0001,Venustiano Carranza,0973,019,00010973019,9,9,9,9
0001,Venustiano Carranza,0973,020,00010973020,10,10,10,10
0001,Venustiano Carranza,0973,021,00010973021,9,9,9,9
0001,Venustiano Carranza,0973,022,00010973022,8,8,8,8
0001,Venustiano Carranza,0973,023,00010973023,0,0,0,0
0001,Venustiano Carranza,0988,001,00010988001,30,30,30,30
0001,Venustiano Carranza,0988,002,00010988002,20,20,20,20
0001,Venustiano Carranza,0988,003,00010988003,29,29,29,29
0001,Venustiano Carranza,0988,005,00010988005,50,50,50,50
0001,Venustiano Carranza,0988,006,00010988006,11,11,11,11
0001,Venustiano Carranza,0988,007,00010988007,15,15,15,15
0001,Venustiano Carranza,0988,008,00010988008,18,18,18,18
0001,Venustiano Carranza,0988,009,00010988009,28,28,28,28
0001,Venustiano Carranza,0988,011,00010988011,28,28,28,28
0001,Venustiano Carranza,0988,012,00010988012,33,33,33,33
0001,Venustiano Carranza,0988,013,00010988013,31,31,31,31
0001,Venustiano Carranza,0988,014,00010988014,33,33,33,33
0001,Venustiano Carranza,0988,015,00010988015,33,33,33,33
0001,Venustiano Carranza,0988,016,00010988016,33,33,33,33
0001,Venustiano Carranza,0988,018,00010988018,*,*,*,*
0001,Venustiano Carranza,0988,019,00010988019,0,0,0,0
0001,Venustiano Carranza,0988,020,00010988020,37,37,37,37
0001,Venustiano Carranza,0992,001,00010992001,41,41,41,41
0001,Venustiano Carranza,0992,002,00010992002,6,6,6,6
0001,Venustiano Carranza,0992,003,00010992003,7,7,7,7
0001,Venustiano Carranza,0992,004,00010992004,12,12,12,12
0001,Venustiano Carranza,0992,005,00010992005,*,*,*,*
0001,Venustiano Carranza,0992,006,00010992006,23,23,23,23
0001,Venustiano Carranza,0992,007,00010992007,15,15,15,15
0001,Venustiano Carranza,0992,008,00010992008,19,19,19,19
0001,Venustiano Carranza,0992,009,00010992009,5,5,5,5
0001,Venustiano Carranza,0992,011,00010992011,12,12,12,12
0001,Venustiano Carranza,0992,012,00010992012,13,13,13,13
0001,Venustiano Carranza,0992,013,00010992013,33,33,33,33
0001,Venustiano Carranza,0992,014,00010992014,30,30,30,30
0001,Venustiano Carranza,0992,015,00010992015,35,35,35,35
0001,Venustiano Carranza,0992,016,00010992016,19,19,19,19
0001,Venustiano Carranza,0992,017,00010992017,17,17,17,17
0001,Venustiano Carranza,0992,018,00010992018,33,33,33,33
0001,Venustiano Carranza,1007,001,00011007001,168,168,168,168
0001,Venustiano Carranza,1007,002,00011007002,59,59,59,59
0001,Venustiano Carranza,1007,003,00011007003,164,163,164,164
0001,Venustiano Carranza,1007,004,00011007004,61,61,61,61
0001,Venustiano Carranza,1007,005,00011007005,11,11,11,11
0001,Venustiano Carranza,1007,006,00011007006,0,0,0,0
0001,Venustiano Carranza,1007,007,00011007007,178,178,178,178
0001,Venustiano Carranza,1007,008,00011007008,6,6,6,6
0001,Venustiano Carranza,1007,009,00011007009,8,8,8,8
0001,Venustiano Carranza,1007,010,00011007010,6,6,6,6
0001,Venustiano Carranza,1007,011,00011007011,6,6,6,6
0001,Venustiano Carranza,1007,012,00011007012,5,5,5,5
0001,Venustiano Carranza,1007,013,00011007013,6,6,6,6
0001,Venustiano Carranza,1007,014,00011007014,8,8,8,8
0001,Venustiano Carranza,1007,015,00011007015,5,5,5,5
0001,Venustiano Carranza,1007,016,00011007016,3,3,3,3
0001,Venustiano Carranza,1007,017,00011007017,4,4,4,4
0001,Venustiano Carranza,1007,018,00011007018,7,7,7,7
0001,Venustiano Carranza,1007,019,00011007019,5,5,5,5
0001,Venustiano Carranza,1011,001,00011011001,32,32,32,32
0001,Venustiano Carranza,1011,002,00011011002,67,67,67,67
0001,Venustiano Carranza,1011,003,00011011003,56,56,56,56
0001,Venustiano Carranza,1011,004,00011011004,20,20,20,20
0001,Venustiano Carranza,1011,005,00011011005,48,48,48,48
0001,Venustiano Carranza,1011,006,00011011006,50,50,50,50
0001,Venustiano Carranza,1011,007,00011011007,42,42,42,42
0001,Venustiano Carranza,1011,008,00011011008,42,42,42,42
0001,Venustiano Carranza,1011,009,00011011009,63,63,63,63
0001,Venustiano Carranza,1011,010,00011011010,51,51,51,51
0001,Venustiano Carranza,1011,011,00011011011,74,74,74,74
0001,Venustiano Carranza,1011,012,00011011012,64,65,65,64
0001,Venustiano Carranza,1011,013,00011011013,54,54,53,53
0001,Venustiano Carranza,1011,014,00011011014,39,39,39,39
0001,Venustiano Carranza,1011,015,00011011015,19,20,20,19
0001,Venustiano Carranza,1011,016,00011011016,30,30,30,30
0001,Venustiano Carranza,1011,017,00011011017,38,38,38,38
0001,Venustiano Carranza,1011,018,00011011018,43,43,43,43
0001,Venustiano Carranza,1011,019,00011011019,47,47,47,47
0001,Venustiano Carranza,1011,020,00011011020,0,0,0,0
0001,Venustiano Carranza,1011,021,00011011021,85,85,85,85
0001,Venustiano Carranza,1011,022,00011011022,63,63,63,63
0001,Venustiano Carranza,1011,023,00011011023,40,40,40,40
0001,Venustiano Carranza,1011,024,00011011024,28,28,28,28
0001,Venustiano Carranza,1011,025,00011011025,41,40,41,41
0001,Venustiano Carranza,1026,001,00011026001,27,27,27,27
0001,Venustiano Carranza,1026,002,00011026002,36,37,37,36
0001,Venustiano Carranza,1026,003,00011026003,39,39,39,39
0001,Venustiano Carranza,1026,004,00011026004,13,13,13,13
0001,Venustiano Carranza,1026,005,00011026005,38,37,38,37
0001,Venustiano Carranza,1026,006,00011026006,*,*,*,*
0001,Venustiano Carranza,1026,007,00011026007,25,25,25,25
0001,Venustiano Carranza,1026,008,00011026008,48,48,48,48
0001,Venustiano Carranza,1026,009,00011026009,35,35,35,35
0001,Venustiano Carranza,1026,010,00011026010,46,46,46,46
0001,Venustiano Carranza,1026,011,00011026011,23,23,23,23
0001,Venustiano Carranza,1026,012,00011026012,73,73,73,73
0001,Venustiano Carranza,1026,013,00011026013,50,50,50,50
0001,Venustiano Carranza,1026,014,00011026014,37,37,37,37
0001,Venustiano Carranza,1026,015,00011026015,28,28,28,28
0001,Venustiano Carranza,1026,016,00011026016,16,16,16,16
0001,Venustiano Carranza,1026,017,00011026017,21,21,21,21
0001,Venustiano Carranza,1026,018,00011026018,26,26,26,26
0001,Venustiano Carranza,1026,019,00011026019,43,43,43,43
0001,Venustiano Carranza,1026,020,00011026020,55,55,55,55
0001,Venustiano Carranza,1026,021,00011026021,21,21,21,21
0001,Venustiano Carranza,1026,022,00011026022,71,71,71,71
0001,Venustiano Carranza,1026,023,00011026023,57,57,57,57
0001,Venustiano Carranza,1026,024,00011026024,42,42,42,42
0001,Venustiano Carranza,1026,025,00011026025,42,41,41,41
0001,Venustiano Carranza,1030,001,00011030001,59,59,59,59
0001,Venustiano Carranza,1030,002,00011030002,52,52,52,52
0001,Venustiano Carranza,1030,003,00011030003,42,42,42,42
0001,Venustiano Carranza,1030,004,00011030004,49,49,49,49
0001,Venustiano Carranza,1030,005,00011030005,37,37,37,37
0001,Venustiano Carranza,1030,006,00011030006,79,79,79,79
0001,Venustiano Carranza,1030,007,00011030007,*,*,*,*
0001,Venustiano Carranza,1030,009,00011030009,*,*,*,*
0001,Venustiano Carranza,1030,010,00011030010,60,60,60,60
0001,Venustiano Carranza,1030,011,00011030011,34,34,34,34
0001,Venustiano Carranza,1030,012,00011030012,0,0,0,0
0001,Venustiano Carranza,1030,013,00011030013,31,31,31,31
0001,Venustiano Carranza,1030,014,00011030014,41,41,41,41
0001,Venustiano Carranza,1030,015,00011030015,40,40,40,40
0001,Venustiano Carranza,1030,016,00011030016,28,28,28,28
0001,Venustiano Carranza,1030,017,00011030017,25,25,25,25
0001,Venustiano Carranza,1030,018,00011030018,48,48,48,48
0001,Venustiano Carranza,1030,019,00011030019,32,32,32,32
0001,Venustiano Carranza,1030,020,00011030020,*,*,*,*
0001,Venustiano Carranza,1030,022,00011030022,28,28,28,28
0001,Venustiano Carranza,1030,023,00011030023,16,16,16,16
0001,Venustiano Carranza,1030,024,00011030024,14,14,14,14
0001,Venustiano Carranza,1030,025,00011030025,19,19,19,19
0001,Venustiano Carranza,1030,026,00011030026,16,16,16,16
0001,Venustiano Carranza,1030,028,00011030028,0,0,0,0
0001,Venustiano Carranza,1030,035,00011030035,37,37,37,37
0001,Venustiano Carranza,1030,036,00011030036,0,0,0,0
0001,Venustiano Carranza,1030,037,00011030037,0,0,0,0
0001,Venustiano Carranza,1030,038,00011030038,0,0,0,0
0001,Venustiano Carranza,1030,039,00011030039,0,0,0,0
0001,Venustiano Carranza,1045,001,00011045001,718,718,718,718
0001,Venustiano Carranza,1045,002,00011045002,17,17,17,17
0001,Venustiano Carranza,1045,003,00011045003,12,12,12,12
0001,Venustiano Carranza,1045,004,00011045004,110,110,110,110
0001,Venustiano Carranza,1045,005,00011045005,0,0,0,0
0001,Venustiano Carranza,1045,006,00011045006,0,0,0,0
0001,Venustiano Carranza,1045,007,00011045007,0,0,0,0
0001,Venustiano Carranza,1045,008,00011045008,323,323,323,323
0001,Venustiano Carranza,1045,009,00011045009,94,94,94,94
0001,Venustiano Carranza,1045,010,00011045010,18,17,18,18
0001,Venustiano Carranza,1045,011,00011045011,26,26,26,26
0001,Venustiano Carranza,1045,012,00011045012,0,0,0,0
0001,Venustiano Carranza,1045,013,00011045013,150,151,151,150
0001,Venustiano Carranza,105A,001,0001105A001,66,66,66,66
0001,Venustiano Carranza,105A,002,0001105A002,41,41,41,41
0001,Venustiano Carranza,105A,003,0001105A003,40,40,40,40
0001,Venustiano Carranza,105A,004,0001105A004,48,48,48,48
0001,Venustiano Carranza,105A,005,0001105A005,53,53,53,53
0001,Venustiano Carranza,105A,006,0001105A006,69,69,69,69
0001,Venustiano Carranza,105A,007,0001105A007,40,40,40,40
0001,Venustiano Carranza,105A,008,0001105A008,16,16,16,16
0001,Venustiano Carranza,105A,009,0001105A009,21,21,21,21
0001,Venustiano Carranza,105A,010,0001105A010,19,19,19,19
0001,Venustiano Carranza,105A,011,0001105A011,102,102,102,102
0001,Venustiano Carranza,105A,012,0001105A012,39,39,39,39
0001,Venustiano Carranza,105A,013,0001105A013,42,41,42,42
0001,Venustiano Carranza,105A,014,0001105A014,81,81,81,81
0001,Venustiano Carranza,105A,015,0001105A015,45,45,45,45
0001,Venustiano Carranza,105A,016,0001105A016,163,163,163,163
0001,Venustiano Carranza,105A,017,0001105A017,18,18,18,18
0001,Venustiano Carranza,105A,018,0001105A018,174,174,174,174
0001,Venustiano Carranza,105A,019,0001105A019,36,36,36,36
0001,Venustiano Carranza,105A,020,0001105A020,7,7,7,7
0001,Venustiano Carranza,105A,021,0001105A021,6,6,6,6
0001,Venustiano Carranza,105A,022,0001105A022,36,36,36,36
0001,Venustiano Carranza,105A,023,0001105A023,24,24,24,24
0001,Venustiano Carranza,105A,024,0001105A024,19,19,19,19
0001,Venustiano Carranza,105A,025,0001105A025,83,83,83,83
0001,Venustiano Carranza,105A,026,0001105A026,41,41,41,41
0001,Venustiano Carranza,105A,027,0001105A027,30,30,30,30
0001,Venustiano Carranza,1064,001,00011064001,21,21,21,21
0001,Venustiano Carranza,1064,002,00011064002,22,22,22,22
0001,Venustiano Carranza,1064,003,00011064003,16,16,16,16
0001,Venustiano Carranza,1064,004,00011064004,20,20,20,20
0001,Venustiano Carranza,1064,005,00011064005,18,18,18,18
0001,Venustiano Carranza,1064,006,00011064006,12,12,12,12
0001,Venustiano Carranza,1064,009,00011064009,22,22,22,22
0001,Venustiano Carranza,1064,010,00011064010,18,18,18,18
0001,Venustiano Carranza,1064,011,00011064011,*,*,*,*
0001,Venustiano Carranza,1064,012,00011064012,12,12,12,12
0001,Venustiano Carranza,1064,014,00011064014,8,8,8,8
0001,Venustiano Carranza,1064,015,00011064015,12,12,12,12
0001,Venustiano Carranza,1064,019,00011064019,15,15,15,15
0001,Venustiano Carranza,1064,020,00011064020,0,0,0,0
0001,Venustiano Carranza,1064,021,00011064021,0,0,0,0
0001,Venustiano Carranza,1064,022,00011064022,16,16,16,16
0001,Venustiano Carranza,1064,023,00011064023,7,7,7,7
0001,Venustiano Carranza,1064,024,00011064024,21,21,21,21
0001,Venustiano Carranza,1064,025,00011064025,17,17,17,17
0001,Venustiano Carranza,1064,026,00011064026,8,8,8,8
0001,Venustiano Carranza,1064,027,00011064027,12,12,12,12
0001,Venustiano Carranza,1064,028,00011064028,15,15,15,15
0001,Venustiano Carranza,1064,029,00011064029,7,7,7,7
0001,Venustiano Carranza,1064,030,00011064030,18,18,18,18
0001,Venustiano Carranza,1064,031,00011064031,19,19,19,19
0001,Venustiano Carranza,1064,032,00011064032,10,10,10,10
0001,Venustiano Carranza,1064,033,00011064033,21,21,21,21
0001,Venustiano Carranza,1064,035,00011064035,13,13,13,13
0001,Venustiano Carranza,1064,036,00011064036,24,24,24,24
0001,Venustiano Carranza,1064,037,00011064037,27,27,27,27
0001,Venustiano Carranza,1064,038,00011064038,26,26,26,26
0001,Venustiano Carranza,1064,039,00011064039,36,36,36,36
0001,Venustiano Carranza,1064,040,00011064040,*,*,*,*
0001,Venustiano Carranza,1064,041,00011064041,28,28,28,28
0001,Venustiano Carranza,1064,042,00011064042,37,37,37,37
0001,Venustiano Carranza,1079,001,00011079001,33,33,33,33
0001,Venustiano Carranza,1079,002,00011079002,39,39,39,39
0001,Venustiano Carranza,1079,003,00011079003,106,106,106,106
0001,Venustiano Carranza,1079,004,00011079004,41,41,41,41
0001,Venustiano Carranza,1079,005,00011079005,37,37,37,37
0001,Venustiano Carranza,1079,006,00011079006,19,19,19,19
0001,Venustiano Carranza,1079,007,00011079007,12,12,12,12
0001,Venustiano Carranza,1079,008,00011079008,18,18,18,18
0001,Venustiano Carranza,1079,009,00011079009,27,27,27,27
0001,Venustiano Carranza,1079,010,00011079010,8,8,8,8
0001,Venustiano Carranza,1079,011,00011079011,19,19,19,19
0001,Venustiano Carranza,1079,012,00011079012,10,10,10,10
0001,Venustiano Carranza,1079,013,00011079013,18,18,18,18
0001,Venustiano Carranza,1079,014,00011079014,8,8,8,8
0001,Venustiano Carranza,1079,015,00011079015,20,20,20,20
0001,Venustiano Carranza,1079,016,00011079016,23,23,23,23
0001,Venustiano Carranza,1079,017,00011079017,24,24,24,24
0001,Venustiano Carranza,1079,018,00011079018,15,15,15,15
0001,Venustiano Carranza,1079,019,00011079019,*,*,*,*
0001,Venustiano Carranza,1079,020,00011079020,0,0,0,0
0001,Venustiano Carranza,1079,021,00011079021,13,13,13,13
0001,Venustiano Carranza,1079,022,00011079022,8,8,8,8
0001,Venustiano Carranza,1079,023,00011079023,6,6,6,6
0001,Venustiano Carranza,1079,024,00011079024,36,36,36,36
0001,Venustiano Carranza,1079,025,00011079025,37,37,37,37
0001,Venustiano Carranza,1079,026,00011079026,0,0,0,0
0001,Venustiano Carranza,1079,027,00011079027,6,6,6,6
0001,Venustiano Carranza,1079,028,00011079028,30,30,30,30
0001,Venustiano Carranza,1079,029,00011079029,24,24,24,24
0001,Venustiano Carranza,1079,030,00011079030,16,16,16,16
0001,Venustiano Carranza,1079,031,00011079031,14,14,14,14
0001,Venustiano Carranza,1079,032,00011079032,91,91,91,91
0001,Venustiano Carranza,1079,033,00011079033,0,0,0,0
0001,Venustiano Carranza,1079,034,00011079034,18,18,18,18
0001,Venustiano Carranza,1079,035,00011079035,12,12,12,12
0001,Venustiano Carranza,1079,036,00011079036,8,8,8,8
0001,Venustiano Carranza,1079,037,00011079037,20,20,20,20
0001,Venustiano Carranza,1079,038,00011079038,10,10,10,10
0001,Venustiano Carranza,1079,039,00011079039,8,8,8,8
0001,Venustiano Carranza,1079,040,00011079040,10,10,10,10
0001,Venustiano Carranza,1079,041,00011079041,8,8,8,8
0001,Venustiano Carranza,1079,042,00011079042,0,0,0,0
0001,Venustiano Carranza,1083,001,00011083001,9,9,9,9
0001,Venustiano Carranza,1083,002,00011083002,25,25,25,25
0001,Venustiano Carranza,1083,003,00011083003,9,9,9,9
0001,Venustiano Carranza,1083,004,00011083004,14,14,14,14
0001,Venustiano Carranza,1083,005,00011083005,13,13,13,13
0001,Venustiano Carranza,1083,006,00011083006,41,41,41,41
0001,Venustiano Carranza,1083,007,00011083007,23,23,23,23
0001,Venustiano Carranza,1083,008,00011083008,13,13,13,13
0001,Venustiano Carranza,1083,009,00011083009,11,11,11,11
0001,Venustiano Carranza,1083,011,00011083011,26,26,26,26
0001,Venustiano Carranza,1083,012,00011083012,7,7,7,7
0001,Venustiano Carranza,1083,013,00011083013,15,15,15,15
0001,Venustiano Carranza,1083,015,00011083015,11,11,11,11
0001,Venustiano Carranza,1083,017,00011083017,8,8,8,8
0001,Venustiano Carranza,1083,018,00011083018,10,10,10,10
