ID,calle_colo,delegacion,cp,tipo,precio,lat,lon,AREA_CONST,RECAMARAS,BANOS,No_de_piso,Edad_inmue,Jardin,Cisterna,Seguridad,Zona priva,Alberca,Lavanderí,Terraza,Gimnasio,Cuarto de,Chimenea,Sótano,Aire acond,Elevador,Urbanizado,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,TIPOMZA,CVE_MZA1,CPV_VIVTOT,CPV_VPH_C_,CPV_VPH_AE,CPV_VPH_DR,CPV_VPH__1,CPV_Prop_e,CPV_Prop_a,CPV_Prop_d,CPV_Prop_s,InputID,Distance,CVEGEO,CVE_ENT_2,CVE_MUN_2,CVE_LOC_2,CVE_AGEB_2,PESO_A,PESO_B,PESO_C,PESO_D,I_A
28649505,DEPARTAMENTO CON AMENIDADES  EN ANZURES PARA INVERSIONISTAS,Miguel Hidalgo,11300,Departamento,3300000,19.436516,-99.1739857,45,1,1,1,1,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"0590",5,Típica,"01600010590005",95,90,90,90,90,94.73684211,94.73684211,94.73684211,94.73684211,99999999,1269.456819,"0901600010590","09","016","0001","0590",0.200,0.300,0.000,0.100,0.600
28725763,División del Norte #152,Cuajimalpa de Morelos,5330,Departamento,5950000,19.356024,-99.28876,217,3,2,1,18,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,4,verdadero,"0104",11,Típica,"00400010104011",402,290,290,290,290,72.13930348,72.13930348,72.13930348,72.13930348,99999999,15067.1106,"0900400010104","09","004","0001","0104",0.200,0.300,0.000,0.000,0.500
28664272,Edgar Allan Poe,Miguel Hidalgo,11540,Departamento,13859060,19.4353061,-99.1998673,105,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0641",15,Típica,"01600010641015",68,47,47,47,47,69.11764706,69.11764706,69.11764706,69.11764706,99999999,3597.749677,"0901600010641","09","016","0001","0641",0.200,0.300,0.400,0.100,1.000
28785559,Edgar Allan Poe,Miguel Hidalgo,11540,Departamento,31894000,19.4353061,-99.1998673,248,3,4,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"0641",15,Típica,"01600010641015",68,47,47,47,47,69.11764706,69.11764706,69.11764706,69.11764706,99999999,3597.749677,"0901600010641","09","016","0001","0641",0.200,0.300,0.400,0.100,1.000
28833526,Edgar Allan Poe,Miguel Hidalgo,11540,Departamento,16600000,19.4333552,-99.199532,150,2,2,1,10,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0641",5,Típica,"01600010641005",43,27,27,27,27,62.79069767,62.79069767,62.79069767,62.79069767,99999999,3516.905428,"0901600010641","09","016","0001","0641",0.200,0.300,0.400,0.100,1.000
28762834,,Cuajimalpa de Morelos,5320,Departamento,5500000,19.3660547,-99.2985273,149,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,4,verdadero,"0299",17,Típica,"00400010299017",275,177,177,177,177,64.36363636,64.36363636,64.36363636,64.36363636,99999999,15429.38984,"0900400010299","09","004","0001","0299",0.200,0.300,0.000,0.000,0.500
28087157,Emerson 121 #121Int. 1,Miguel Hidalgo,11560,Departamento,13800000,19.4371171,-99.1889014,287,3,2,1,50,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0660",9,Típica,"01600010660009",292,203,203,203,203,69.52054795,69.52054795,69.52054795,69.52054795,99999999,2573.359741,"0901600010660","09","016","0001","0660",0.200,0.300,0.400,0.100,1.000
28425344,Gabino Barreda #93,Cuauhtémoc,6470,Departamento,5533157,19.437349,-99.166779,84,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"0678",12,Típica,"01500010678012",400,344,342,344,343,86,85.5,86,85.75,99999999,1100.0592,"0901500010678","09","015","0001","0678",0.200,0.300,0.400,0.100,1.000
28688798,Gabriel Mancera,Benito Juárez,3103,Departamento,3300000,19.3937197,-99.1622858,82,2,1,1,64,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0257",23,Típica,"01400010257023",336,306,306,306,306,91.07142857,91.07142857,91.07142857,91.07142857,99999999,3757.546212,"0901400010257","09","014","0001","0257",0.200,0.000,0.400,0.100,0.700
28722578,Garcia Diego #299,Cuauhtémoc,6720,Departamento,1700000,19.416925,-99.15379,60,2,1,1,25,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"1125",7,Típica,"01500011125007",115,111,111,111,111,96.52173913,96.52173913,96.52173913,96.52173913,99999999,1779.750671,"0901500011125","09","015","0001","1125",0.200,0.300,0.400,0.100,1.000
28690951,Gobernador Agustín Vicente Eguia #47,Miguel Hidalgo,11850,Departamento,8500000,19.4076399,-99.1882113,125,2,3,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"1160",5,Típica,"01600011160005",36,33,33,33,33,91.66666667,91.66666667,91.66666667,91.66666667,99999999,3150.555285,"0901600011160","09","016","0001","1160",0.200,0.300,0.400,0.100,1.000
28774805,Hamburgo 322 #322,Cuauhtémoc,6600,Departamento,6900000,19.4217838,-99.1738244,140,2,2,1,10,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"0983",8,Típica,"01500010983008",85,46,46,46,46,54.11764706,54.11764706,54.11764706,54.11764706,99999999,978.9657217,"0901500010983","09","015","0001","0983",0.200,0.300,0.400,0.100,1.000
28641555,Juan Sebastian Bach,Gustavo A. Madero,7870,Departamento,2025000,19.4661096,-99.1362003,51,1,0,1,3,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,5,verdadero,174A,4,Típica,0050001174A004,146,62,62,62,62,42.46575342,42.46575342,42.46575342,42.46575342,99999999,5344.466296,090050001174A,"09","005","0001",174A,0.200,0.300,0.400,0.100,1.000
28517312,Lafayette,Miguel Hidalgo,11590,Departamento,8500000,19.4328316,-99.1763979,145,2,3,1,23,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"0707",9,Típica,"01600010707009",112,98,98,98,98,87.5,87.5,87.5,87.5,99999999,1187.924576,"0901600010707","09","016","0001","0707",0.200,0.300,0.000,0.100,0.600
28721560,Lago Ilopango #207,Miguel Hidalgo,11280,Departamento,4696380,19.458416,-99.19607,116,3,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0139",16,Típica,"01600010139016",46,44,44,44,44,95.65217391,95.65217391,95.65217391,95.65217391,99999999,4618.782831,"0901600010139","09","016","0001","0139",0.200,0.300,0.400,0.100,1.000
27434451,Lago Neuchatel,Miguel Hidalgo,11520,Departamento,5800000,19.4438292,-99.2013129,127,3,2,1,15,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"0444",10,Típica,"01600010444010",782,737,737,737,737,94.2455243,94.2455243,94.2455243,94.2455243,99999999,4069.992939,"0901600010444","09","016","0001","0444",0.200,0.000,0.000,0.100,0.300
28543680,Laguna del Carmen,Miguel Hidalgo,11320,Departamento,2350000,19.44837333,-99.17400673,57,3,1,5,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,029A,15,Típica,0160001029A015,321,288,288,288,288,89.71962617,89.71962617,89.71962617,89.71962617,99999999,2446.063065,090160001029A,"09","016","0001",029A,0.200,0.300,0.400,0.100,1.000
28823831,Lamartine 152 #152,Miguel Hidalgo,11560,Departamento,7900000,19.4360558,-99.18950105,111,2,2,1,30,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"0660",9,Típica,"01600010660009",292,203,203,203,203,69.52054795,69.52054795,69.52054795,69.52054795,99999999,2584.971841,"0901600010660","09","016","0001","0660",0.200,0.300,0.400,0.100,1.000
28531160,Leandro Valle,Cuauhtémoc,6010,Departamento,3345000,19.4385937,-99.1342656,114,2,2,1,95,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"0644",6,Típica,"01500010644006",428,293,292,292,292,68.45794393,68.22429907,68.22429907,68.22429907,99999999,3617.614464,"0901500010644","09","015","0001","0644",0.200,0.300,0.400,0.100,1.000
28332207,,Miguel Hidalgo,11000,Departamento,13980000,19.43918625,-99.22251046,226,3,3,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0514",1,Contenedora,"01600010514001",95,76,76,76,76,80,80,80,80,99999999,6010.887092,"0901600010514","09","016","0001","0514",0.200,0.300,0.000,0.000,0.500
28781854,Martin Mendalde #1761,Benito Juárez,3240,Departamento,6900000,19.36135492,-99.17133031,195,3,2,1,49,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0948",3,Típica,"01400010948003",265,173,173,173,173,65.28301887,65.28301887,65.28301887,65.28301887,99999999,7328.970374,"0901400010948","09","014","0001","0948",0.200,0.300,0.400,0.100,1.000
28772234,Martin Mendalde,Benito Juárez,3104,Departamento,6900000,19.374863,-99.1693946,195,3,2,1,41,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0740",1,Típica,"01400010740001",133,110,110,110,110,82.70676692,82.70676692,82.70676692,82.70676692,99999999,5824.275487,"0901400010740","09","014","0001","0740",0.200,0.300,0.400,0.100,1.000
27398915,Mitla,Benito Juárez,3023,Departamento,6975150,19.3852261,-99.1504056,73,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0435",4,Típica,"01400010435004",21,17,17,17,17,80.95238095,80.95238095,80.95238095,80.95238095,99999999,4971.273929,"0901400010435","09","014","0001","0435",0.200,0.300,0.400,0.100,1.000
28543049,ORIENTE 237 #152 Edif A,Iztacalco,8500,Departamento,2193000,19.3923495,-99.0709315,64,2,1,1,7,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,6,verdadero,"0359",16,Contenedora,"00600010359016",107,100,100,100,100,93.45794393,93.45794393,93.45794393,93.45794393,99999999,10775.17825,"0900600010359","09","006","0001","0359",0.200,0.300,0.000,0.000,0.500
28546783,palacio escorial,Miguel Hidalgo,11930,Departamento,16600000,19.4016375,-99.2348641,350,3,3,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,16,verdadero,"1279",7,Típica,"01600011279007",58,32,32,32,32,55.17241379,55.17241379,55.17241379,55.17241379,99999999,7713.169176,"0901600011279","09","016","0001","1279",0.200,0.300,0.000,0.000,0.500
28811574,PALACIO ESCORIAL,Miguel Hidalgo,11930,Departamento,8850000,19.4016409,-99.2348447,120,2,2,1,4,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,9,16,verdadero,"1279",7,Típica,"01600011279007",58,32,32,32,32,55.17241379,55.17241379,55.17241379,55.17241379,99999999,7711.136871,"0901600011279","09","016","0001","1279",0.200,0.300,0.000,0.000,0.500
28566971,Park Plaza,Álvaro Obregón,1210,Departamento,9900000,19.3644559,-99.2597087,190,2,2,1,8,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"2358",18,Típica,"01000012358018",52,52,52,52,52,100,100,100,100,99999999,12006.20767,"0901000012358","09","010","0001","2358",0.200,0.300,0.000,0.100,0.600
28822249,Paseo de los Laureles 404 #404,Cuajimalpa de Morelos,5100,Departamento,11050000,19.3795639,-99.2661971,305,4,3,1,23,VERDADERO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0195",87,Contenida,"00400010195087",62,49,47,49,49,79.03225806,75.80645161,79.03225806,79.03225806,99999999,11722.47528,"0900400010195","09","004","0001","0195",0.200,0.300,0.000,0.000,0.500
28822249,Paseo de los Laureles 404 #404,Cuajimalpa de Morelos,5100,Departamento,11050000,19.3795639,-99.2661971,305,4,3,1,23,VERDADERO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0195",20,Contenedora,"00400010195020",352,339,334,338,335,96.30681818,94.88636364,96.02272727,95.17045455,99999999,11722.47528,"0900400010195","09","004","0001","0195",0.200,0.300,0.000,0.000,0.500
28534056,Pennsylvania,Benito Juárez,3840,Departamento,4500000,19.3874609,-99.1775929,60,2,2,1,4,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,037A,9,Típica,0140001037A009,173,156,156,156,156,90.1734104,90.1734104,90.1734104,90.1734104,99999999,4569.831957,090140001037A,"09","014","0001",037A,0.200,0.300,0.400,0.100,1.000
28136474,PENTHOUSE CON 2 RECAMARAS Y ROOF PRIVADO EN CALLE TRANQUILA #134Int. 303,Miguel Hidalgo,11560,Departamento,9345000,19.43565393,-99.18350745,165,2,2,3,1,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,068A,17,Típica,0160001068A017,135,106,106,106,106,78.51851852,78.51851852,78.51851852,78.51851852,99999999,1993.015911,090160001068A,"09","016","0001",068A,0.200,0.300,0.400,0.100,1.000
28832029,PENTHOUSE CON ROOF PRIVADO ROMA NORTEInt. 104,Cuauhtémoc,6700,Departamento,8976790,19.41093985,-99.16349314,172,2,2,1,1,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"1360",8,Típica,"01500011360008",86,82,82,82,82,95.34883721,95.34883721,95.34883721,95.34883721,99999999,1853.071801,"0901500011360","09","015","0001","1360",0.200,0.300,0.400,0.100,1.000
28635481,PENTHOUSE CON ROOF PRIVADO Y ESTUDIO,Benito Juárez,3303,Departamento,5200000,19.36648339,-99.14936903,132,2,2,4,1,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0863",31,Típica,"01400010863031",38,37,36,37,37,97.36842105,94.73684211,97.36842105,97.36842105,99999999,6984.220901,"0901400010863","09","014","0001","0863",0.200,0.300,0.400,0.100,1.000
27872291,Periférico,Coyoacán,4700,Departamento,5550000,19.30366338,-99.17711578,106,3,2,1,5,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,3,verdadero,"1783",35,Típica,"00300011783035",331,178,172,178,178,53.77643505,51.96374622,53.77643505,53.77643505,99999999,13742.76659,"0900300011783","09","003","0001","1783",0.200,0.300,0.000,0.000,0.500
24668493,PLUTARCO E. CALLES  #21Int. 1,Iztacalco,8400,Departamento,2174848,19.39714469,-99.09991438,47,2,1,1,1,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,6,verdadero,"0132",15,Típica,"00600010132015",155,132,132,132,132,85.16129032,85.16129032,85.16129032,85.16129032,99999999,7767.428112,"0900600010132","09","006","0001","0132",0.200,0.300,0.400,0.100,1.000
27098264,Po de Las Galias 15 #15,Iztapalapa,9890,Departamento,1850000,19.3220284,-99.0967708,60,2,1,4,30,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,7,verdadero,"1941",22,Típica,"00700011941022",70,65,65,65,65,92.85714286,92.85714286,92.85714286,92.85714286,99999999,13782.42612,"0900700011941","09","007","0001","1941",0.200,0.300,0.400,0.100,1.000
28488016,Popotla #43,Álvaro Obregón,1090,Departamento,4450000,19.33291378,-99.20820056,100,3,2,3,16,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"1237",23,Típica,"01000011237023",104,103,103,103,103,99.03846154,99.03846154,99.03846154,99.03846154,99999999,11335.44901,"0901000011237","09","010","0001","1237",0.200,0.300,0.000,0.100,0.600
28762803,,Benito Juárez,3570,Departamento,4959666,19.3638887,-99.1517173,69,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0990",9,Típica,"01400010990009",64,47,47,47,47,73.4375,73.4375,73.4375,73.4375,99999999,7204.33786,"0901400010990","09","014","0001","0990",0.200,0.300,0.400,0.100,1.000
28148926,Prol. Bosques de Reforma,Cuajimalpa de Morelos,5120,Departamento,35000000,19.3897838,-99.2602318,423,3,3,1,4,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,9,4,verdadero,"0176",15,Típica,"00400010176015",280,270,266,268,266,96.42857143,95,95.71428571,95,99999999,10676.78061,"0900400010176","09","004","0001","0176",0.200,0.300,0.000,0.000,0.500
28661123,Prolongación Calle Carlos Echanove,Cuajimalpa de Morelos,5320,Departamento,12500000,19.3617203,-99.2834093,244,2,2,1,50,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0104",15,Contenedora,"00400010104015",170,158,158,158,158,92.94117647,92.94117647,92.94117647,92.94117647,99999999,14259.71891,"0900400010104","09","004","0001","0104",0.200,0.300,0.000,0.000,0.500
28593742,Prolongación Paseo de la Reforma,Álvaro Obregón,1310,Departamento,3700000,19.3792647,-99.2541168,65,2,2,1,7,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"1379",25,Típica,"01000011379025",339,288,280,288,286,84.95575221,82.59587021,84.95575221,84.36578171,99999999,10622.61855,"0901000011379","09","010","0001","1379",0.200,0.300,0.000,0.100,0.600
28686940,Rafael Delgado,Cuauhtémoc,6800,Departamento,1708600,19.4099497,-99.1387533,40,1,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"1407",5,Típica,"01500011407005",109,106,106,106,106,97.24770642,97.24770642,97.24770642,97.24770642,99999999,3508.768375,"0901500011407","09","015","0001","1407",0.200,0.300,0.400,0.100,1.000
28686943,Rafael Delgado,Cuauhtémoc,6800,Departamento,1688800,19.4099497,-99.1387533,39,1,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"1407",5,Típica,"01500011407005",109,106,106,106,106,97.24770642,97.24770642,97.24770642,97.24770642,99999999,3508.768375,"0901500011407","09","015","0001","1407",0.200,0.300,0.400,0.100,1.000
26997184,Rébsamen,Benito Juárez,3020,Departamento,8350000,19.3957382,-99.1587829,122,3,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0064",17,Típica,"01400010064017",171,155,155,155,155,90.64327485,90.64327485,90.64327485,90.64327485,99999999,3601.915525,"0901400010064","09","014","0001","0064",0.200,0.000,0.400,0.100,0.700
27923502,Rébsamen,Benito Juárez,3020,Departamento,7400000,19.3957382,-99.1587829,122,3,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0064",17,Típica,"01400010064017",171,155,155,155,155,90.64327485,90.64327485,90.64327485,90.64327485,99999999,3601.915525,"0901400010064","09","014","0001","0064",0.200,0.000,0.400,0.100,0.700
28723950,Retorno 701 #110,Coyoacán,4450,Departamento,3000000,19.334671,-99.14039,60,2,1,1,15,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,3,verdadero,"0484",18,Típica,"00300010484018",30,28,28,28,28,93.33333333,93.33333333,93.33333333,93.33333333,99999999,10629.91712,"0900300010484","09","003","0001","0484",0.200,0.300,0.400,0.000,0.900
28659297,Rio de la Magdalena 200 - 23,Álvaro Obregón,1090,Departamento,12500000,19.3376147,-99.194878,231,3,3,1,15,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"1241",13,Típica,"01000011241013",117,107,107,107,107,91.45299145,91.45299145,91.45299145,91.45299145,99999999,10373.64258,"0901000011241","09","010","0001","1241",0.200,0.300,0.400,0.100,1.000
28660151,Río Guadalquivir 100,Cuauhtémoc,6500,Departamento,5990000,19.4301322,-99.1691413,86,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"0822",4,Típica,"01500010822004",103,62,62,62,62,60.19417476,60.19417476,60.19417476,60.19417476,99999999,399.9342925,"0901500010822","09","015","0001","0822",0.200,0.300,0.400,0.100,1.000
28660725,Rio Rhin 100,Cuauhtémoc,6500,Departamento,4500000,19.4301322,-99.1691413,100,2,1,1,42,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"0822",4,Típica,"01500010822004",103,62,62,62,62,60.19417476,60.19417476,60.19417476,60.19417476,99999999,399.9342925,"0901500010822","09","015","0001","0822",0.200,0.300,0.400,0.100,1.000
28528902,Roma Norte,Cuauhtémoc,6700,Departamento,5181660,19.4185256,-99.163549,78,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"1002",15,Típica,"01500011002015",24,19,19,19,19,79.16666667,79.16666667,79.16666667,79.16666667,99999999,1035.744175,"0901500011002","09","015","0001","1002",0.200,0.300,0.400,0.100,1.000
28796290,San Bernabé,La Magdalena Contreras,10200,Departamento,3450000,19.3294691,-99.2293775,135,3,2,1,31,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,8,verdadero,"0118",9,Típica,"00800010118009",328,313,313,313,313,95.42682927,95.42682927,95.42682927,95.42682927,99999999,12688.31565,"0900800010118","09","008","0001","0118",0.200,0.300,0.000,0.100,0.600
27910829,San Lorenzo 1009 #1009,Benito Juárez,3104,Departamento,5710000,19.3723816,-99.1642556,74,2,2,1,1,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0755",11,Típica,"01400010755011",18,15,15,15,15,83.33333333,83.33333333,83.33333333,83.33333333,99999999,6096.861598,"0901400010755","09","014","0001","0755",0.200,0.300,0.400,0.100,1.000
27912757,San Lorenzo 1009 #1009,Benito Juárez,3104,Departamento,6900000,19.3723816,-99.1642556,91,2,2,1,1,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0755",11,Típica,"01400010755011",18,15,15,15,15,83.33333333,83.33333333,83.33333333,83.33333333,99999999,6096.861598,"0901400010755","09","014","0001","0755",0.200,0.300,0.400,0.100,1.000
28661933,Santa Maria la Ribera  200 - 202,Cuauhtémoc,6400,Departamento,3228642,19.4468279,-99.1594532,50,1,1,1,2,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"0555",11,Típica,"01500010555011",150,113,113,113,113,75.33333333,75.33333333,75.33333333,75.33333333,99999999,2277.71593,"0901500010555","09","015","0001","0555",0.200,0.300,0.400,0.100,1.000
28081657,SECCION F,Álvaro Obregón,1480,Departamento,1680000,19.3709149,-99.1923033,63,3,1,2,1,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,"0648",11,Edificio-Manzana,"01000010648011",48,42,42,42,42,87.5,87.5,87.5,87.5,99999999,6810.522807,"0901000010648","09","010","0001","0648",0.200,0.300,0.000,0.100,0.600
28661334,Segunda Cerrada del Moral 100,Álvaro Obregón,1700,Departamento,5800000,19.3418937,-99.2245237,157,3,3,1,27,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"1171",55,Típica,"01000011171055",580,526,525,525,525,90.68965517,90.51724138,90.51724138,90.51724138,99999999,11251.54312,"0901000011171","09","010","0001","1171",0.200,0.300,0.000,0.100,0.600
